"No.","Time","Source","Destination","Protocol","Length","Info"
"15","0.105356","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18823; Unit:   1, Func:   4: Read Input Registers"
"16","0.105807","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18823; Unit:   1, Func:   4: Read Input Registers"
"17","0.106428","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18824; Unit:   1, Func:   3: Read Holding Registers"
"18","0.106910","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18824; Unit:   1, Func:   3: Read Holding Registers"
"19","0.107269","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18825; Unit:   1, Func:  16: Write Multiple Registers"
"20","0.107702","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18825; Unit:   1, Func:  16: Write Multiple Registers"
"21","0.208038","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18826; Unit:   1, Func:   2: Read Discrete Inputs"
"22","0.208579","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18826; Unit:   1, Func:   2: Read Discrete Inputs"
"23","0.208751","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18827; Unit:   1, Func:  15: Write Multiple Coils"
"24","0.209093","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18827; Unit:   1, Func:  15: Write Multiple Coils"
"25","0.209208","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18828; Unit:   1, Func:   4: Read Input Registers"
"26","0.209538","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18828; Unit:   1, Func:   4: Read Input Registers"
"27","0.209673","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18829; Unit:   1, Func:   3: Read Holding Registers"
"28","0.209983","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18829; Unit:   1, Func:   3: Read Holding Registers"
"29","0.210119","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18830; Unit:   1, Func:  16: Write Multiple Registers"
"30","0.210420","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18830; Unit:   1, Func:  16: Write Multiple Registers"
"31","0.249497","Raspberr_58:67:86","Broadcast","ARP","60","Who has 8.8.8.8? Tell 169.254.149.247"
"32","0.309922","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18831; Unit:   1, Func:   2: Read Discrete Inputs"
"33","0.310920","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18831; Unit:   1, Func:   2: Read Discrete Inputs"
"34","0.311016","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18832; Unit:   1, Func:  15: Write Multiple Coils"
"35","0.311468","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18832; Unit:   1, Func:  15: Write Multiple Coils"
"36","0.311529","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18833; Unit:   1, Func:   4: Read Input Registers"
"37","0.311970","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18833; Unit:   1, Func:   4: Read Input Registers"
"38","0.312046","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18834; Unit:   1, Func:   3: Read Holding Registers"
"39","0.312399","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18834; Unit:   1, Func:   3: Read Holding Registers"
"40","0.312498","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18835; Unit:   1, Func:  16: Write Multiple Registers"
"41","0.312779","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18835; Unit:   1, Func:  16: Write Multiple Registers"
"42","0.412053","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18836; Unit:   1, Func:   2: Read Discrete Inputs"
"43","0.412741","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18836; Unit:   1, Func:   2: Read Discrete Inputs"
"44","0.413371","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18837; Unit:   1, Func:  15: Write Multiple Coils"
"45","0.413909","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18837; Unit:   1, Func:  15: Write Multiple Coils"
"46","0.414352","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18838; Unit:   1, Func:   4: Read Input Registers"
"47","0.414893","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18838; Unit:   1, Func:   4: Read Input Registers"
"48","0.415514","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18839; Unit:   1, Func:   3: Read Holding Registers"
"49","0.416065","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18839; Unit:   1, Func:   3: Read Holding Registers"
"50","0.416586","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18840; Unit:   1, Func:  16: Write Multiple Registers"
"51","0.417102","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18840; Unit:   1, Func:  16: Write Multiple Registers"
"52","0.516947","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18841; Unit:   1, Func:   2: Read Discrete Inputs"
"53","0.517529","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18841; Unit:   1, Func:   2: Read Discrete Inputs"
"54","0.517892","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18842; Unit:   1, Func:  15: Write Multiple Coils"
"55","0.518258","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18842; Unit:   1, Func:  15: Write Multiple Coils"
"56","0.518477","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18843; Unit:   1, Func:   4: Read Input Registers"
"57","0.518819","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18843; Unit:   1, Func:   4: Read Input Registers"
"58","0.519054","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18844; Unit:   1, Func:   3: Read Holding Registers"
"59","0.519383","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18844; Unit:   1, Func:   3: Read Holding Registers"
"60","0.519612","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18845; Unit:   1, Func:  16: Write Multiple Registers"
"61","0.519943","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18845; Unit:   1, Func:  16: Write Multiple Registers"
"62","0.620024","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18846; Unit:   1, Func:   2: Read Discrete Inputs"
"63","0.620599","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18846; Unit:   1, Func:   2: Read Discrete Inputs"
"64","0.621134","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18847; Unit:   1, Func:  15: Write Multiple Coils"
"65","0.621561","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18847; Unit:   1, Func:  15: Write Multiple Coils"
"66","0.622023","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18848; Unit:   1, Func:   4: Read Input Registers"
"67","0.622398","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18848; Unit:   1, Func:   4: Read Input Registers"
"68","0.623034","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18849; Unit:   1, Func:   3: Read Holding Registers"
"69","0.623389","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18849; Unit:   1, Func:   3: Read Holding Registers"
"70","0.623876","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18850; Unit:   1, Func:  16: Write Multiple Registers"
"71","0.624219","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18850; Unit:   1, Func:  16: Write Multiple Registers"
"72","0.724086","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18851; Unit:   1, Func:   2: Read Discrete Inputs"
"73","0.724637","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18851; Unit:   1, Func:   2: Read Discrete Inputs"
"74","0.725043","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18852; Unit:   1, Func:  15: Write Multiple Coils"
"75","0.740301","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18852; Unit:   1, Func:  15: Write Multiple Coils"
"76","0.740565","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18853; Unit:   1, Func:   4: Read Input Registers"
"77","0.741565","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18853; Unit:   1, Func:   4: Read Input Registers"
"78","0.741859","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18854; Unit:   1, Func:   3: Read Holding Registers"
"79","0.742587","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18854; Unit:   1, Func:   3: Read Holding Registers"
"80","0.742886","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18855; Unit:   1, Func:  16: Write Multiple Registers"
"81","0.743488","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18855; Unit:   1, Func:  16: Write Multiple Registers"
"82","0.843009","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18856; Unit:   1, Func:   2: Read Discrete Inputs"
"83","0.843744","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18856; Unit:   1, Func:   2: Read Discrete Inputs"
"84","0.843954","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18857; Unit:   1, Func:  15: Write Multiple Coils"
"85","0.844356","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18857; Unit:   1, Func:  15: Write Multiple Coils"
"86","0.844529","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18858; Unit:   1, Func:   4: Read Input Registers"
"87","0.844940","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18858; Unit:   1, Func:   4: Read Input Registers"
"88","0.845113","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18859; Unit:   1, Func:   3: Read Holding Registers"
"89","0.845572","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18859; Unit:   1, Func:   3: Read Holding Registers"
"90","0.845776","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18860; Unit:   1, Func:  16: Write Multiple Registers"
"91","0.846111","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18860; Unit:   1, Func:  16: Write Multiple Registers"
"92","0.946022","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18861; Unit:   1, Func:   2: Read Discrete Inputs"
"93","0.946682","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18861; Unit:   1, Func:   2: Read Discrete Inputs"
"94","0.947035","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18862; Unit:   1, Func:  15: Write Multiple Coils"
"95","0.947364","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18862; Unit:   1, Func:  15: Write Multiple Coils"
"96","0.947644","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18863; Unit:   1, Func:   4: Read Input Registers"
"97","0.947943","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18863; Unit:   1, Func:   4: Read Input Registers"
"98","0.948263","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18864; Unit:   1, Func:   3: Read Holding Registers"
"99","0.948572","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18864; Unit:   1, Func:   3: Read Holding Registers"
"100","0.948895","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18865; Unit:   1, Func:  16: Write Multiple Registers"
"101","0.949455","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18865; Unit:   1, Func:  16: Write Multiple Registers"
"102","1.049014","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18866; Unit:   1, Func:   2: Read Discrete Inputs"
"103","1.049778","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18866; Unit:   1, Func:   2: Read Discrete Inputs"
"104","1.050233","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18867; Unit:   1, Func:  15: Write Multiple Coils"
"105","1.050859","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18867; Unit:   1, Func:  15: Write Multiple Coils"
"106","1.051115","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18868; Unit:   1, Func:   4: Read Input Registers"
"107","1.051640","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18868; Unit:   1, Func:   4: Read Input Registers"
"108","1.051983","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18869; Unit:   1, Func:   3: Read Holding Registers"
"109","1.052519","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18869; Unit:   1, Func:   3: Read Holding Registers"
"110","1.052858","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18870; Unit:   1, Func:  16: Write Multiple Registers"
"111","1.053408","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18870; Unit:   1, Func:  16: Write Multiple Registers"
"112","1.153047","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18871; Unit:   1, Func:   2: Read Discrete Inputs"
"113","1.154030","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18871; Unit:   1, Func:   2: Read Discrete Inputs"
"114","1.154410","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18872; Unit:   1, Func:  15: Write Multiple Coils"
"115","1.154971","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18872; Unit:   1, Func:  15: Write Multiple Coils"
"116","1.155221","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18873; Unit:   1, Func:   4: Read Input Registers"
"117","1.155610","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18873; Unit:   1, Func:   4: Read Input Registers"
"118","1.155953","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18874; Unit:   1, Func:   3: Read Holding Registers"
"119","1.156324","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18874; Unit:   1, Func:   3: Read Holding Registers"
"120","1.156649","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18875; Unit:   1, Func:  16: Write Multiple Registers"
"121","1.156968","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18875; Unit:   1, Func:  16: Write Multiple Registers"
"122","1.257135","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18876; Unit:   1, Func:   2: Read Discrete Inputs"
"123","1.257712","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18876; Unit:   1, Func:   2: Read Discrete Inputs"
"124","1.258390","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18877; Unit:   1, Func:  15: Write Multiple Coils"
"125","1.258767","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18877; Unit:   1, Func:  15: Write Multiple Coils"
"126","1.259055","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18878; Unit:   1, Func:   4: Read Input Registers"
"127","1.259382","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18878; Unit:   1, Func:   4: Read Input Registers"
"128","1.259724","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18879; Unit:   1, Func:   3: Read Holding Registers"
"129","1.260077","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18879; Unit:   1, Func:   3: Read Holding Registers"
"130","1.260421","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18880; Unit:   1, Func:  16: Write Multiple Registers"
"131","1.260712","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18880; Unit:   1, Func:  16: Write Multiple Registers"
"132","1.273427","Raspberr_58:67:86","Broadcast","ARP","60","Who has 8.8.8.8? Tell 169.254.149.247"
"133","1.361049","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18881; Unit:   1, Func:   2: Read Discrete Inputs"
"134","1.361700","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18881; Unit:   1, Func:   2: Read Discrete Inputs"
"135","1.362056","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18882; Unit:   1, Func:  15: Write Multiple Coils"
"136","1.362512","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18882; Unit:   1, Func:  15: Write Multiple Coils"
"137","1.362817","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18883; Unit:   1, Func:   4: Read Input Registers"
"138","1.363287","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18883; Unit:   1, Func:   4: Read Input Registers"
"139","1.363938","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18884; Unit:   1, Func:   3: Read Holding Registers"
"140","1.364491","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18884; Unit:   1, Func:   3: Read Holding Registers"
"141","1.365013","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18885; Unit:   1, Func:  16: Write Multiple Registers"
"142","1.365489","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18885; Unit:   1, Func:  16: Write Multiple Registers"
"143","1.465069","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18886; Unit:   1, Func:   2: Read Discrete Inputs"
"144","1.465860","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18886; Unit:   1, Func:   2: Read Discrete Inputs"
"145","1.466448","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18887; Unit:   1, Func:  15: Write Multiple Coils"
"146","1.467380","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18887; Unit:   1, Func:  15: Write Multiple Coils"
"147","1.467850","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18888; Unit:   1, Func:   4: Read Input Registers"
"148","1.468415","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18888; Unit:   1, Func:   4: Read Input Registers"
"149","1.468972","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18889; Unit:   1, Func:   3: Read Holding Registers"
"150","1.469713","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18889; Unit:   1, Func:   3: Read Holding Registers"
"151","1.470069","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18890; Unit:   1, Func:  16: Write Multiple Registers"
"152","1.470573","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18890; Unit:   1, Func:  16: Write Multiple Registers"
"153","1.570066","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18891; Unit:   1, Func:   2: Read Discrete Inputs"
"154","1.570573","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18891; Unit:   1, Func:   2: Read Discrete Inputs"
"155","1.570897","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18892; Unit:   1, Func:  15: Write Multiple Coils"
"156","1.571225","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18892; Unit:   1, Func:  15: Write Multiple Coils"
"157","1.571479","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18893; Unit:   1, Func:   4: Read Input Registers"
"158","1.571786","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18893; Unit:   1, Func:   4: Read Input Registers"
"159","1.572082","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18894; Unit:   1, Func:   3: Read Holding Registers"
"160","1.572379","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18894; Unit:   1, Func:   3: Read Holding Registers"
"161","1.572666","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18895; Unit:   1, Func:  16: Write Multiple Registers"
"162","1.572962","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18895; Unit:   1, Func:  16: Write Multiple Registers"
"163","1.673217","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18896; Unit:   1, Func:   2: Read Discrete Inputs"
"164","1.673883","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18896; Unit:   1, Func:   2: Read Discrete Inputs"
"165","1.674512","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18897; Unit:   1, Func:  15: Write Multiple Coils"
"166","1.702366","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18897; Unit:   1, Func:  15: Write Multiple Coils"
"167","1.702691","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18898; Unit:   1, Func:   4: Read Input Registers"
"168","1.703251","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18898; Unit:   1, Func:   4: Read Input Registers"
"169","1.703600","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18899; Unit:   1, Func:   3: Read Holding Registers"
"170","1.704215","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18899; Unit:   1, Func:   3: Read Holding Registers"
"171","1.704556","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18900; Unit:   1, Func:  16: Write Multiple Registers"
"172","1.705193","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18900; Unit:   1, Func:  16: Write Multiple Registers"
"173","1.755900","3Com_78:9b:01","Spanning-tree-(for-bridges)_00","STP","64","RST. Root = 8192/0/00:18:6e:78:9b:00  Cost = 0  Port = 0x8001"
"174","1.805122","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18901; Unit:   1, Func:   2: Read Discrete Inputs"
"175","1.805727","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18901; Unit:   1, Func:   2: Read Discrete Inputs"
"176","1.806400","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18902; Unit:   1, Func:  15: Write Multiple Coils"
"177","1.806782","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18902; Unit:   1, Func:  15: Write Multiple Coils"
"178","1.807260","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18903; Unit:   1, Func:   4: Read Input Registers"
"179","1.807631","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18903; Unit:   1, Func:   4: Read Input Registers"
"180","1.808095","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18904; Unit:   1, Func:   3: Read Holding Registers"
"181","1.808444","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18904; Unit:   1, Func:   3: Read Holding Registers"
"182","1.808905","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18905; Unit:   1, Func:  16: Write Multiple Registers"
"183","1.809479","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18905; Unit:   1, Func:  16: Write Multiple Registers"
"184","1.909121","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18906; Unit:   1, Func:   2: Read Discrete Inputs"
"185","1.909743","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18906; Unit:   1, Func:   2: Read Discrete Inputs"
"186","1.910409","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18907; Unit:   1, Func:  15: Write Multiple Coils"
"187","1.910818","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18907; Unit:   1, Func:  15: Write Multiple Coils"
"188","1.911213","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18908; Unit:   1, Func:   4: Read Input Registers"
"189","1.911540","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18908; Unit:   1, Func:   4: Read Input Registers"
"190","1.911965","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18909; Unit:   1, Func:   3: Read Holding Registers"
"191","1.912307","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18909; Unit:   1, Func:   3: Read Holding Registers"
"192","1.912646","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 18910; Unit:   1, Func:  16: Write Multiple Registers"
"193","1.912962","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18910; Unit:   1, Func:  16: Write Multiple Registers"
"194","2.013080","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18911; Unit:   1, Func:   2: Read Discrete Inputs"
"195","2.013646","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 18911; Unit:   1, Func:   2: Read Discrete Inputs"
"196","2.014278","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 18912; Unit:   1, Func:  15: Write Multiple Coils"
"197","2.014646","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 18912; Unit:   1, Func:  15: Write Multiple Coils"
"198","2.015100","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 18913; Unit:   1, Func:   4: Read Input Registers"
"199","2.015471","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 18913; Unit:   1, Func:   4: Read Input Registers"
