"No.","Time","Source","Destination","Protocol","Length","Info"
"66","0.625582","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7043; Unit:   1, Func:   4: Read Input Registers"
"67","0.626130","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7043; Unit:   1, Func:   4: Read Input Registers"
"68","0.626359","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7044; Unit:   1, Func:   3: Read Holding Registers"
"69","0.627207","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7044; Unit:   1, Func:   3: Read Holding Registers"
"70","0.627436","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7045; Unit:   1, Func:  16: Write Multiple Registers"
"71","0.627985","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7045; Unit:   1, Func:  16: Write Multiple Registers"
"72","0.727926","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7046; Unit:   1, Func:   2: Read Discrete Inputs"
"73","0.728529","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7046; Unit:   1, Func:   2: Read Discrete Inputs"
"74","0.728708","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7047; Unit:   1, Func:  15: Write Multiple Coils"
"75","0.729098","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7047; Unit:   1, Func:  15: Write Multiple Coils"
"76","0.729238","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7048; Unit:   1, Func:   4: Read Input Registers"
"77","0.729585","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7048; Unit:   1, Func:   4: Read Input Registers"
"78","0.729743","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7049; Unit:   1, Func:   3: Read Holding Registers"
"79","0.730089","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7049; Unit:   1, Func:   3: Read Holding Registers"
"80","0.730247","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7050; Unit:   1, Func:  16: Write Multiple Registers"
"81","0.730602","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7050; Unit:   1, Func:  16: Write Multiple Registers"
"82","0.802940","Raspberr_58:67:86","Broadcast","ARP","60","Who has 8.8.8.8? Tell 169.254.149.247"
"83","0.830118","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7051; Unit:   1, Func:   2: Read Discrete Inputs"
"84","0.830772","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7051; Unit:   1, Func:   2: Read Discrete Inputs"
"85","0.831509","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7052; Unit:   1, Func:  15: Write Multiple Coils"
"86","0.831918","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7052; Unit:   1, Func:  15: Write Multiple Coils"
"87","0.832344","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7053; Unit:   1, Func:   4: Read Input Registers"
"88","0.847142","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7053; Unit:   1, Func:   4: Read Input Registers"
"89","0.847789","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7054; Unit:   1, Func:   3: Read Holding Registers"
"90","0.848348","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7054; Unit:   1, Func:   3: Read Holding Registers"
"91","0.849000","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7055; Unit:   1, Func:  16: Write Multiple Registers"
"92","0.849411","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7055; Unit:   1, Func:  16: Write Multiple Registers"
"93","0.949012","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7056; Unit:   1, Func:   2: Read Discrete Inputs"
"94","0.949709","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7056; Unit:   1, Func:   2: Read Discrete Inputs"
"95","0.950225","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7057; Unit:   1, Func:  15: Write Multiple Coils"
"96","0.950730","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7057; Unit:   1, Func:  15: Write Multiple Coils"
"97","0.951080","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7058; Unit:   1, Func:   4: Read Input Registers"
"98","0.951481","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7058; Unit:   1, Func:   4: Read Input Registers"
"99","0.951940","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7059; Unit:   1, Func:   3: Read Holding Registers"
"100","0.952311","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7059; Unit:   1, Func:   3: Read Holding Registers"
"101","0.952649","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7060; Unit:   1, Func:  16: Write Multiple Registers"
"102","0.952986","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7060; Unit:   1, Func:  16: Write Multiple Registers"
"103","1.053094","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7061; Unit:   1, Func:   2: Read Discrete Inputs"
"104","1.054346","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7061; Unit:   1, Func:   2: Read Discrete Inputs"
"105","1.055003","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7062; Unit:   1, Func:  15: Write Multiple Coils"
"106","1.055565","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7062; Unit:   1, Func:  15: Write Multiple Coils"
"107","1.056019","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7063; Unit:   1, Func:   4: Read Input Registers"
"108","1.056535","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7063; Unit:   1, Func:   4: Read Input Registers"
"109","1.057116","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7064; Unit:   1, Func:   3: Read Holding Registers"
"110","1.057537","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7064; Unit:   1, Func:   3: Read Holding Registers"
"111","1.057913","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7065; Unit:   1, Func:  16: Write Multiple Registers"
"112","1.058354","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7065; Unit:   1, Func:  16: Write Multiple Registers"
"113","1.158019","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7066; Unit:   1, Func:   2: Read Discrete Inputs"
"114","1.158758","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7066; Unit:   1, Func:   2: Read Discrete Inputs"
"115","1.159382","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7067; Unit:   1, Func:  15: Write Multiple Coils"
"116","1.159761","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7067; Unit:   1, Func:  15: Write Multiple Coils"
"117","1.160238","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7068; Unit:   1, Func:   4: Read Input Registers"
"118","1.160596","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7068; Unit:   1, Func:   4: Read Input Registers"
"119","1.160985","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7069; Unit:   1, Func:   3: Read Holding Registers"
"120","1.161307","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7069; Unit:   1, Func:   3: Read Holding Registers"
"121","1.161651","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7070; Unit:   1, Func:  16: Write Multiple Registers"
"122","1.161943","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7070; Unit:   1, Func:  16: Write Multiple Registers"
"123","1.262122","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7071; Unit:   1, Func:   2: Read Discrete Inputs"
"124","1.263103","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7071; Unit:   1, Func:   2: Read Discrete Inputs"
"125","1.263733","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7072; Unit:   1, Func:  15: Write Multiple Coils"
"126","1.264350","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7072; Unit:   1, Func:  15: Write Multiple Coils"
"127","1.264823","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7073; Unit:   1, Func:   4: Read Input Registers"
"128","1.265360","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7073; Unit:   1, Func:   4: Read Input Registers"
"129","1.265918","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7074; Unit:   1, Func:   3: Read Holding Registers"
"130","1.266301","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7074; Unit:   1, Func:   3: Read Holding Registers"
"131","1.266654","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7075; Unit:   1, Func:  16: Write Multiple Registers"
"132","1.267022","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7075; Unit:   1, Func:  16: Write Multiple Registers"
"133","1.367048","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7076; Unit:   1, Func:   2: Read Discrete Inputs"
"134","1.367710","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7076; Unit:   1, Func:   2: Read Discrete Inputs"
"135","1.368382","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7077; Unit:   1, Func:  15: Write Multiple Coils"
"136","1.368945","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7077; Unit:   1, Func:  15: Write Multiple Coils"
"137","1.369419","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7078; Unit:   1, Func:   4: Read Input Registers"
"138","1.369791","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7078; Unit:   1, Func:   4: Read Input Registers"
"139","1.370276","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7079; Unit:   1, Func:   3: Read Holding Registers"
"140","1.370658","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7079; Unit:   1, Func:   3: Read Holding Registers"
"141","1.371039","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7080; Unit:   1, Func:  16: Write Multiple Registers"
"142","1.371376","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7080; Unit:   1, Func:  16: Write Multiple Registers"
"143","1.471061","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7081; Unit:   1, Func:   2: Read Discrete Inputs"
"144","1.471657","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7081; Unit:   1, Func:   2: Read Discrete Inputs"
"145","1.472302","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7082; Unit:   1, Func:  15: Write Multiple Coils"
"146","1.472684","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7082; Unit:   1, Func:  15: Write Multiple Coils"
"147","1.473077","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7083; Unit:   1, Func:   4: Read Input Registers"
"148","1.473408","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7083; Unit:   1, Func:   4: Read Input Registers"
"149","1.473816","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7084; Unit:   1, Func:   3: Read Holding Registers"
"150","1.474141","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7084; Unit:   1, Func:   3: Read Holding Registers"
"151","1.474505","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7085; Unit:   1, Func:  16: Write Multiple Registers"
"152","1.474842","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7085; Unit:   1, Func:  16: Write Multiple Registers"
"153","1.574995","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7086; Unit:   1, Func:   2: Read Discrete Inputs"
"154","1.575519","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7086; Unit:   1, Func:   2: Read Discrete Inputs"
"155","1.575793","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7087; Unit:   1, Func:  15: Write Multiple Coils"
"156","1.576138","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7087; Unit:   1, Func:  15: Write Multiple Coils"
"157","1.576364","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7088; Unit:   1, Func:   4: Read Input Registers"
"158","1.576696","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7088; Unit:   1, Func:   4: Read Input Registers"
"159","1.576927","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7089; Unit:   1, Func:   3: Read Holding Registers"
"160","1.577252","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7089; Unit:   1, Func:   3: Read Holding Registers"
"161","1.577482","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7090; Unit:   1, Func:  16: Write Multiple Registers"
"162","1.577807","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7090; Unit:   1, Func:  16: Write Multiple Registers"
"163","1.677995","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7091; Unit:   1, Func:   2: Read Discrete Inputs"
"164","1.678688","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7091; Unit:   1, Func:   2: Read Discrete Inputs"
"165","1.678986","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7092; Unit:   1, Func:  15: Write Multiple Coils"
"166","1.679435","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7092; Unit:   1, Func:  15: Write Multiple Coils"
"167","1.679617","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7093; Unit:   1, Func:   4: Read Input Registers"
"168","1.680356","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7093; Unit:   1, Func:   4: Read Input Registers"
"169","1.680587","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7094; Unit:   1, Func:   3: Read Holding Registers"
"170","1.681006","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7094; Unit:   1, Func:   3: Read Holding Registers"
"171","1.681239","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7095; Unit:   1, Func:  16: Write Multiple Registers"
"172","1.681807","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7095; Unit:   1, Func:  16: Write Multiple Registers"
"173","1.782070","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7096; Unit:   1, Func:   2: Read Discrete Inputs"
"174","1.798681","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7096; Unit:   1, Func:   2: Read Discrete Inputs"
"175","1.799113","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7097; Unit:   1, Func:  15: Write Multiple Coils"
"176","1.799817","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7097; Unit:   1, Func:  15: Write Multiple Coils"
"177","1.800289","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7098; Unit:   1, Func:   4: Read Input Registers"
"178","1.800933","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7098; Unit:   1, Func:   4: Read Input Registers"
"179","1.801295","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7099; Unit:   1, Func:   3: Read Holding Registers"
"180","1.801836","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7099; Unit:   1, Func:   3: Read Holding Registers"
"181","1.802216","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7100; Unit:   1, Func:  16: Write Multiple Registers"
"182","1.802798","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7100; Unit:   1, Func:  16: Write Multiple Registers"
"183","1.830813","Raspberr_58:67:86","Broadcast","ARP","60","Who has 8.8.8.8? Tell 169.254.149.247"
"184","1.903130","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7101; Unit:   1, Func:   2: Read Discrete Inputs"
"185","1.903820","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7101; Unit:   1, Func:   2: Read Discrete Inputs"
"186","1.904470","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7102; Unit:   1, Func:  15: Write Multiple Coils"
"187","1.904855","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7102; Unit:   1, Func:  15: Write Multiple Coils"
"188","1.905268","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7103; Unit:   1, Func:   4: Read Input Registers"
"189","1.905649","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7103; Unit:   1, Func:   4: Read Input Registers"
"190","1.906259","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7104; Unit:   1, Func:   3: Read Holding Registers"
"191","1.906826","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7104; Unit:   1, Func:   3: Read Holding Registers"
"192","1.907225","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans:  7105; Unit:   1, Func:  16: Write Multiple Registers"
"193","1.907553","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7105; Unit:   1, Func:  16: Write Multiple Registers"
"194","2.007026","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7106; Unit:   1, Func:   2: Read Discrete Inputs"
"195","2.007763","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans:  7106; Unit:   1, Func:   2: Read Discrete Inputs"
"196","2.008351","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans:  7107; Unit:   1, Func:  15: Write Multiple Coils"
"197","2.009464","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans:  7107; Unit:   1, Func:  15: Write Multiple Coils"
"198","2.009811","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans:  7108; Unit:   1, Func:   4: Read Input Registers"
"199","2.010728","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans:  7108; Unit:   1, Func:   4: Read Input Registers"
